Dia,Hora,Cansat,Paquet,Termistor,Voltatge,Resistencia,Temperatura (termistor),Temperatura (BMP280),Pressió,Altura
2024-04-29,09:47:06,Alicia Sintes,310,482,2.64,11224.07,22.42,22.09,104625.71,1395.61
2024-04-29,09:47:07,Alicia Sintes,311,482,2.64,11224.07,22.42,22.09,104625.71,1395.61
2024-04-29,09:47:08,Alicia Sintes,312,482,2.64,11224.07,22.42,22.09,104625.14,1395.62
2024-04-29,09:47:09,Alicia Sintes,313,482,2.64,11224.07,22.42,22.09,104624.97,1395.62
2024-04-29,09:47:10,Alicia Sintes,314,482,2.64,11224.07,22.42,22.09,104624.97,1395.62
2024-04-29,09:47:11,Alicia Sintes,315,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:12,Alicia Sintes,316,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:13,Alicia Sintes,317,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:14,Alicia Sintes,318,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:15,Alicia Sintes,319,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:16,Alicia Sintes,320,482,2.64,11224.07,22.42,22.09,104624.57,1395.62
2024-04-29,09:47:17,Alicia Sintes,321,482,2.64,11224.07,22.42,22.09,104624.64,1395.62
2024-04-29,09:47:18,Alicia Sintes,322,482,2.64,11224.07,22.42,22.09,104624.8,1395.62
2024-04-29,09:47:19,Alicia Sintes,323,482,2.64,11224.07,22.42,22.09,104624.47,1395.62
2024-04-29,09:47:20,Alicia Sintes,324,482,2.64,11224.07,22.42,22.09,104624.3,1395.62
2024-04-29,09:47:21,Alicia Sintes,325,482,2.64,11224.07,22.42,22.09,104624.3,1395.62
2024-04-29,09:47:22,Alicia Sintes,326,482,2.64,11224.07,22.42,22.09,104624.47,1395.62
2024-04-29,09:47:23,Alicia Sintes,327,481,2.65,11268.19,22.34,22.09,104624.87,1395.62
2024-04-29,09:47:24,Alicia Sintes,328,482,2.64,11224.07,22.42,22.09,104624.87,1395.62
2024-04-29,09:47:25,Alicia Sintes,329,482,2.64,11224.07,22.42,22.09,104624.71,1395.62
2024-04-29,09:47:26,Alicia Sintes,330,482,2.64,11224.07,22.42,22.1,104625.11,1395.62
2024-04-29,09:47:27,Alicia Sintes,331,482,2.64,11224.07,22.42,22.1,104624.78,1395.62
2024-04-29,09:47:28,Alicia Sintes,332,482,2.64,11224.07,22.42,22.1,104624.94,1395.62
2024-04-29,09:47:29,Alicia Sintes,333,482,2.64,11224.07,22.42,22.1,104625.17,1395.62
2024-04-29,09:47:30,Alicia Sintes,334,482,2.64,11224.07,22.42,22.1,104625.35,1395.62
2024-04-29,09:47:31,Alicia Sintes,335,482,2.64,11224.07,22.42,22.1,104625.92,1395.61
2024-04-29,09:47:32,Alicia Sintes,336,482,2.64,11224.07,22.42,22.1,104625.92,1395.61
2024-04-29,09:47:33,Alicia Sintes,337,482,2.64,11224.07,22.42,22.1,104625.92,1395.61
2024-04-29,09:47:34,Alicia Sintes,338,482,2.64,11224.07,22.42,22.1,104626.16,1395.61
