2024-04-29,10:16:12,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:15,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:18,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:21,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:24,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:27,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:30,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:33,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:36,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:39,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:42,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:45,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:48,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:51,1/Cansat Alicia Sintes. Missatge rebut. Esperam ordres
2024-04-29,10:16:51,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:54,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:16:57,1/Cansat Alicia Sintes. Missatge rebut. Esperam ordres
2024-04-29,10:16:57,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:00,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:03,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:06,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:09,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:12,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:15,0/Cansat Alicia Sintes. En repos. Esperant ordres.
2024-04-29,10:17:18,3/0,Alicia Sintes,474,101207.07,22.28,164.20
2024-04-29,10:17:19,3/1,Alicia Sintes,474,101207.07,22.28,164.20
2024-04-29,10:17:20,3/2,Alicia Sintes,474,101207.31,22.28,164.18
2024-04-29,10:17:22,3/3,Alicia Sintes,474,101207.14,22.28,164.19
2024-04-29,10:17:23,3/4,Alicia Sintes,474,101206.97,22.28,164.21
2024-04-29,10:17:24,3/5,Alicia Sintes,475,101206.80,22.28,164.22
2024-04-29,10:17:25,3/6,Alicia Sintes,475,101206.80,22.28,164.22
2024-04-29,10:17:26,3/7,Alicia Sintes,475,101206.63,22.28,164.24
2024-04-29,10:17:27,3/8,Alicia Sintes,475,101206.50,22.28,164.25
2024-04-29,10:17:28,3/9,Alicia Sintes,475,101206.33,22.28,164.26
2024-04-29,10:17:29,3/10,Alicia Sintes,475,101206.00,22.28,164.29
2024-04-29,10:17:30,3/11,Alicia Sintes,475,101206.05,22.28,164.29
2024-04-29,10:17:31,3/12,Alicia Sintes,475,101206.05,22.28,164.29
2024-04-29,10:17:32,3/13,Alicia Sintes,474,101206.09,22.29,164.28
2024-04-29,10:17:33,3/14,Alicia Sintes,465,101206.09,22.29,164.28
2024-04-29,10:17:34,3/15,Alicia Sintes,465,101206.14,22.29,164.28
2024-04-29,10:17:35,3/16,Alicia Sintes,469,101205.97,22.29,164.29
2024-04-29,10:17:36,3/17,Alicia Sintes,470,101206.36,22.29,164.26
2024-04-29,10:17:37,3/18,Alicia Sintes,471,101206.36,22.29,164.26
2024-04-29,10:17:38,3/19,Alicia Sintes,476,101206.36,22.29,164.26
2024-04-29,10:17:39,3/20,Alicia Sintes,478,101206.75,22.29,164.23
2024-04-29,10:17:40,3/21,Alicia Sintes,478,101206.58,22.29,164.24
2024-04-29,10:17:41,3/22,Alicia Sintes,478,101206.80,22.30,164.22
2024-04-29,10:17:42,3/23,Alicia Sintes,473,101206.63,22.30,164.24
