Dia,Hora,Cansat,Paquet,Termistor,Voltatge,Resistencia,Temperatura (termistor),Temperatura (BMP280),Pressió,Altura
2024-04-29,09:40:26,Alicia Sintes,46,479,2.34,8805.15,27.89,22.0,104620.17,-19.67
2024-04-29,09:40:27,Alicia Sintes,47,479,2.34,8805.15,27.89,22.0,104620.52,-19.67
