Dia,Hora,Cansat,Paquet,Termistor,Voltatge,Resistencia,Temperatura (termistor),Temperatura (BMP280),Pressió,Altura
2024-04-29,09:16:33,Alicia Sintes,125,470,2.3,8499.1,28.71,21.71,104643.14,-19.81
2024-04-29,09:16:34,Alicia Sintes,126,470,2.3,8499.1,28.71,21.71,104643.14,-19.81
